UMAP_1,UMAP_2
-7.73762517687517,-0.38703994502263
1.78521019700331,0.931344761951399
-0.612288738457736,-5.09871105899053
-5.09608226534563,-0.957417116062211
-0.289662520258006,0.0522698382572657
-7.48315101381975,-1.7434229110642
-5.45968061205583,-0.922216639415788
2.7460929799394,2.75860519657893
-6.48601585146624,0.80874486218257
-1.56595652815538,1.50572331200404
-8.78618913408953,-0.907508478061723
0.901146953137341,2.42806644688411
2.06276864293379,4.55751986752315
-5.77919202563005,-1.83635036696629
-6.24799352404314,1.0343646551208
-0.654862399069843,-6.63844780673223
-6.98475366350847,-1.90610615958409
4.52152866605085,1.37617416630549
-0.173709730474529,-3.11230234851079
-4.32228475329119,-0.52410768021779
-6.11977964159685,1.05024476300044
-1.96722810980516,-4.51326517810063
-8.62668996569353,-1.44880537738042
-1.21559255835253,-3.83341507662969
-5.76829200503069,0.400683268411589
-6.46974187609392,0.493717088802291
0.987877314122143,1.31364364872737
-1.41463070627886,-3.85574536074834
5.38680214169783,0.744961931808425
3.46715659383101,-0.506975815193223
4.83329433682722,0.396343990667296
-6.92607074495989,0.973319008453322
-5.25656419512468,0.0666335518197543
-9.05188089129168,-1.72831551779942
-7.49676519152361,-0.670467898742723
2.011749928029,-4.59283451785283
0.526434187920514,-5.6934333299561
-1.07536977049547,0.852971806629134
3.37620300534529,3.16294999371333
6.44152158978743,2.4886693502502
0.719916110070172,5.37020869503779
2.05028838399214,3.1871704603271
-7.29312425371843,-1.69685415972905
0.158796643050137,0.442560269935561
-0.929991836516437,-5.82190470446782
2.2562739301042,2.09648795376582
-1.91203003641802,-5.18003325213628
6.30210775616926,1.34319789658351
-1.44839757200914,-3.58956222285466
-5.98988395449358,-1.6532574151917
-6.47313647982317,1.06348569641872
1.02596992734236,1.8451613927917
-6.51467090365129,0.678026034934951
3.30268329861921,2.30639047871394
-5.79750972506243,1.23802871952815
0.110753570826474,-6.7607260202332
-6.15777688738542,-1.47069685210423
5.85708898785872,2.31996293316646
4.58524030926985,0.0498130987123972
-0.199837322203693,4.93239588986201
0.459218149216595,-4.36704735507207
6.00501245740217,1.03080125103755
-7.12945562121111,-1.70705024947362
6.01828331235212,1.94289500962062
-1.56430345293718,-6.18864159335332
-4.92277866121965,0.150331839425994
2.3944084096269,-5.14155726184087
4.05338377240461,-0.830338821308183
-0.898623640505847,-5.01365666140752
-5.68542056795793,-0.587242410080003
-0.724702889887866,-0.0176919623319605
-4.13901930567461,-1.13502495040135
-1.82963364836412,-5.94110159625249
-0.890753324000415,-6.28882174243169
-5.91960054156023,-0.0693222885294431
-6.09361320254045,0.687483146293593
2.55861706021589,5.18512864361568
4.15251106503767,2.56509132633967
-0.8191632580443,0.384984030826522
-0.354381467072544,-4.56292443026738
6.05337185147566,2.73523397694392
6.73162979367537,3.76487345944209
-7.05820708986956,-2.11872868289189
-4.87530475374895,-0.237181619302797
3.76751655820173,1.2802085424499
0.249494944842282,0.641112818820906
-6.93799262758928,-0.432285175220537
-2.49742799517351,-3.18813519229131
2.18774170163435,2.84098072300716
-5.25569205996233,-0.687886760131883
-7.06946950670916,0.827484979732466
-0.314586276976642,-4.80620388735967
0.181477342875424,-4.60855154742436
-0.757742519347248,4.3451818967895
-6.56405120608049,0.0339959817664153
-5.99018865343767,0.553193762405348
2.07219499829573,1.69958801518245
-6.1212678503676,-0.69283281315999
-5.7821736883803,-1.70037929763036
-0.473357315032062,3.98697610150142
-1.783380682437,0.0654143686131961
-1.31822114702898,-0.149105772869157
