PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30
26.2092216261967,4.64622139480463,-5.59022972315208,-4.33248117625433,5.87218458998497,4.71947671569106,1.64459206739907,-8.90952197053175,-0.132063264216725,-1.62843275697925,5.56028880174476,-0.715525803746093,-0.390196157696906,-0.21479573851085,-1.4959870020892,-0.188705617008685,-2.31854784234306,-2.60760079965324,-0.506403954825565,1.17277940033737,0.296500376199349,-0.520430587219844,1.73110611274814,5.02633223968708,-1.0672328199035,1.11567765437697,-0.0203366242766527,-0.19619712001658,1.58651704058895,0.062563781986836
-12.0623077511203,-2.39543314619547,1.22424491859283,-2.2810756016537,-2.35519061646952,7.05509033860061,-0.441253170763461,0.426554961965693,0.284446965136311,-2.49778461578605,-0.776847399220443,-0.950714845338969,-2.46667983894362,-0.90152032708445,1.52496042898924,-0.662776069999382,0.969662425351486,0.611491531874883,-0.742240833042075,0.841037285259972,0.232734699394455,-1.9060735751274,-0.138644874009365,1.41369651382838,2.48488236741766,-0.693530791623105,-0.0872966759974367,-0.573508976367653,0.959794724103245,0.707417328963165
-0.978240906823581,6.57264523715123,10.3695090591647,-2.77932699208807,-1.82262591228412,6.13682955609066,5.29801242016816,-0.372111272878876,5.80280260715743,-1.31688530648413,2.77732875699399,2.75373149802986,-1.31514164026575,0.866556662723643,-1.58492621192282,-2.50734850877145,0.500741448388861,3.57518902588516,0.848211931535226,1.64582597174059,-0.563353995645791,2.83553696094075,-2.71496679625563,1.69238149905045,-0.652547981732876,-1.77266932154534,0.740595034940942,0.412735037554359,1.019102591822,-0.105956368481565
13.6704872792641,13.0965188211837,-6.99407753098702,-0.841445455793456,4.01586849210887,-0.427419298952699,-1.68094549789295,2.58982051133649,-3.11348869910872,1.4370107437918,-3.71333548260008,6.94301920846574,0.686621009894366,2.55724748757114,0.0776348658416779,-4.46910486890705,-2.40084625872638,1.2917423991274,0.218409573290712,-1.02570486754259,-2.67544897702498,-2.03411661307685,1.4594697695567,0.0188842294064581,0.429711446976058,1.29213047640851,-0.405003097127599,-2.78611207021083,-1.54851474611552,-0.92878293264151
-6.93147962051072,2.25342054726847,-0.109277513142226,3.64158263675427,-5.5139469967527,0.378559052026474,-4.09786132912065,-2.9016661888502,-2.56572325580144,1.36366018349703,-3.43800362429785,1.31234129559644,-2.50398343059481,-0.0305591294744247,2.62275412706535,0.359044616039155,0.50132328746673,0.599881175639003,0.775130139865327,1.52807640262256,0.687169522138594,-0.596075813868728,1.70759337923562,2.59551786008813,-0.868924618424171,0.343727920221406,-0.696047019885765,-1.78240279796128,1.72912283831509,0.00570916704789719
32.6213083378002,-2.25589643472066,2.41205865360934,8.28650450419336,9.58313491953983,4.29595641724197,-12.460653298063,1.92840276748177,5.80438812825731,3.21163555730608,-6.88732186712168,0.142117064874756,-2.21954956959244,3.77841179594354,-6.87769852432854,-2.10264323655677,2.24088045970748,-1.59245194511911,-0.553640099911157,-0.749320745483386,1.83833139628914,-0.108838342617,-0.0896925400902173,-2.28974886184415,4.49518487903589,-1.01077745750857,0.528252144913982,-2.49918256017905,-3.85374520938779,0.291080795833582
16.7214836355858,10.2048274418119,-6.70633115757696,0.396557663290444,3.99814460497882,0.125428982487547,-3.75361161250955,6.01812620416522,-0.163522933068176,3.1809579706991,-2.33766445443063,2.76895987443456,-1.03722059732936,0.675111994821831,3.70677033674425,-2.02418664526788,0.479732892800146,0.103818536021167,-1.01477210094774,1.17037669192625,-2.45296755177835,-0.885849656652832,0.137937277094143,-1.29828616299931,-0.865500485794041,2.18887267957194,2.79789361690181,-0.250950637221597,-1.47794621768741,1.36992768711681
21.2238768604576,9.72494828584325,-10.4737358543646,-8.3391301045291,5.96803453908466,5.86440169588349,2.09140720081089,-3.16836813071076,-3.39468752564663,-1.59992622641581,3.97100596379782,-2.92830129167808,1.51558300738743,-1.27914108926286,5.02739926743652,-3.46078809821178,-2.53162082122127,2.28123811444567,2.28532639688375,0.704047655488611,-0.866599553910064,0.385262453680528,0.557226261919666,-1.88332572201932,2.56433712842461,-1.05761536319547,0.873318752322599,3.23008740506734,1.72611798075146,-0.749876264943516
-0.716629095587101,1.85562416562333,-0.863558915296679,6.53971706680627,-6.1188118239726,1.48191795796732,0.46124710290309,-6.3967632859859,4.7530552982711,-3.60272289048727,-3.31896293216885,2.5315991234325,-0.51819814626138,-2.39357478569559,0.00743015931098809,-0.511685480070813,-1.70875746995165,-1.67624840324097,-0.797018454247383,1.85111694677166,0.564904171231823,-0.971388923545774,1.03055805062604,-1.8302298711941,-4.06272093928014,-1.07206549263427,-4.62314804045883,0.176161499243011,2.24226930458743,2.06101573696807
46.0977858364461,-10.7459486567733,6.69668693719491,-1.28342838226859,14.9992764418476,8.58701936177221,0.094121887973188,-17.4980396658171,-5.11269589373647,-8.79463589615598,-3.44247790828723,-6.49088970093576,-1.50247700331131,5.40746773453509,-13.7649553145204,2.20240579169874,5.85581134857775,-0.458229008793611,1.35521654172818,0.684130867043689,0.963799858907741,-3.68844588213719,1.68902460174857,8.65425965415562,-4.543199194886,-1.8349607729811,-4.38270067344374,3.10349612119258,0.304545349967194,2.8575120485843
