UMAP_1,UMAP_2
-5.0094516393906,3.64169775005737
-0.502267580962788,2.3902462577478
-0.56386281225742,-6.50859273913941
-5.59192253325046,-0.88967281523785
-5.8918659803635,-2.0499005461081
7.16651366975247,-1.81798686030945
4.8615372064346,1.33857761379638
-4.28959871504368,3.18064843174377
-1.42941333029331,3.01434479710022
6.8345014932388,0.00425832029739059
-1.09631634924472,-3.48124922755799
4.98144983079373,0.026025996174008
7.07026408936917,1.66450010296264
-0.93751741621555,-6.0189129257544
-0.491806190944325,-5.97795118335327
6.51091645982205,0.830648288692624
5.62526344087063,1.22206471916595
-3.19215751860202,4.92509065624633
5.94091056611477,0.133899018730313
5.73221706178128,-1.38908858541092
-0.532434236741673,1.07712934967437
-1.25770426962436,0.903969869579465
8.80961679246365,-1.85752357486328
5.85006116654812,0.386669859851987
-3.11685062620701,4.66763196941772
8.82583116319119,-0.345250799690097
8.44377778794705,-2.28603042605957
6.49745343949734,1.92364250179687
-6.52819849226536,-1.26673121694168
7.60231183793484,-1.23576654437622
-1.20879722807468,-3.66641558650574
-2.05512572500766,-6.66920484546265
-0.600555371976506,-6.93543876651368
-1.92925263617099,2.86177550312439
-1.32438362810672,-4.99351753238282
-0.98221636984409,-7.47030939105591
-0.495156717038762,-5.97120155337891
-5.73849226210178,-1.20357699636063
-1.85989512178959,3.84989009853759
6.3188102128738,2.0310343360559
3.98775552537381,2.20224247929016
-2.04429460737766,-3.87096871379456
-5.91994596693577,-2.26813842300019
4.04564355637966,1.35207758900085
-2.75944520208896,2.44605837818542
-5.94037748549045,-0.663078650735974
5.67056583192288,-0.0253697777136263
0.199055227898944,-6.61019958499512
4.98055528428494,-0.503901615177005
-5.17829490873874,-0.225987806354373
-3.68901635382236,4.89371524807373
0.195425945782054,-6.60535158160767
7.50345872666775,-1.66964723113617
8.71047185685574,-0.064560248885959
-2.56569005224765,-6.19005645755371
4.95442317750393,-0.903621404801219
4.76543687608181,-0.366742297445148
-2.98396183226169,4.62360368725219
-3.30537105772556,4.30366931911865
-3.19914652082981,4.58445249554077
8.68410753037869,-0.859092980061382
7.03745101716458,1.07799230572143
7.97225402619778,-1.92644156459412
3.98034976746975,2.3769463157312
7.87022184159695,-1.66775394919953
-3.65776945326389,4.39281116482177
4.81568931367337,1.85634170528808
8.92676233079373,-1.68929769042572
5.995782602095,-0.965473874841541
7.24737380769192,-0.103909626041263
-0.694170844293248,2.63088856693664
-0.595179986692082,-7.22140611651978
-6.10949350569309,-0.378801717792362
2.98396347787319,1.43931542393127
-0.477433544135701,-4.60425962451538
-4.59167982313694,1.28669284340301
5.02643035676419,1.22830723282257
-4.84596706602634,3.3279687022821
7.59104036118923,-1.06995280030808
-2.10517407629551,1.43063460346618
7.27734683778225,-1.14975531343064
-5.67066456053318,0.388835535015256
6.13136791016995,0.65441153999725
5.71204255845486,2.31385694500366
4.67256950166165,2.17600165363708
-0.791717838979375,-3.82236613277039
8.78556989457546,-2.1551262283667
-3.96410967085422,1.84614287372986
-1.33379877779545,-6.95322002414307
5.13832687165676,0.932518110241086
-2.76339126799167,0.956351027454526
-5.54385019514621,-0.641636721227973
5.94897865083157,1.8633257007257
6.23012517716824,2.13446722980896
-0.846140932775151,-3.65860260966858
5.25242923524319,-0.894749730263561
0.511824953817714,-5.43410743716797
-5.00912023756565,0.531597719158322
6.57728551652371,-1.47676260713181
-1.35251010630191,2.8633166408197
3.25702117707669,1.00270257946411
-1.24100495550693,-6.32623828891358
-3.1476979372269,5.13103042599121
5.66305564668118,-1.08997784498772
-4.48785473082126,0.916310534443051
7.29269670274197,1.30142293926635
-1.11673058245243,-6.18080724719605
6.78103994157254,-0.885816692744106
8.77903341081082,-1.09828464630684
-1.11278916571201,3.49337087627807
6.96528219010769,-1.14292015079102
5.84378885056912,0.128204033340603
8.30752824571072,-1.92468787673554
-1.02430762026371,-3.8021046066626
-6.23825956556858,-1.19842983726105
-5.26340366575779,-0.276194258962482
-0.838832270837437,3.91478620525757
-0.392313939071309,-7.1725469971045
0.0249575818711406,-5.79732526782593
8.91480039384304,-1.66743977311692
0.0596105637782699,-5.58646024707398
-0.170201700664174,2.78147278782287
-1.77000070784153,1.05087636467376
5.85102437760769,1.78473340031067
-0.470847648120534,3.86216007229248
8.38372873094021,-2.34314621928772
-1.4875086662537,-5.87814439776978
0.616899895929683,2.05987249370971
-0.299906950927388,-6.31844057086548
3.04807876374661,1.64474521633545
7.74017547395169,-1.72455038074097
-1.63323212835849,-7.17710412982544
-3.92788792822422,-4.59595169070801
5.50944780137478,1.93346177097717
4.70714496400296,2.53175960537353
-5.07321096632541,1.94396387096801
-4.36485553953708,3.47828708645263
3.44864414956509,0.485943183864743
-1.0325559494263,-6.93691743854126
5.92035697724758,2.5015379047052
8.01464628007351,0.129130527938992
3.78277157571255,0.641974911655575
7.11741899278103,0.480494246448666
8.61062120225369,-0.368425502811283
6.86169790055691,-1.06352995279869
5.66668151643215,0.643714175190121
-5.14835191938938,0.213767096962124
-6.30865884993137,-0.967436506782382
7.3246810319656,1.0735536670343
8.52235292222439,0.483391270603329
6.00359987046658,1.06845127102295
-4.39670301649631,4.18625484463134
8.73535989549099,-0.762240752015918
-3.76245595190586,-4.14905990604004
7.45375417497097,0.303311274017483
-0.117608640826356,1.18889044281402
-6.07822204802097,-1.1943587208136
8.32572435166775,0.134831891025693
7.15606855180203,1.26231704708496
3.97351573731839,1.14777706619659
-3.03061128828586,3.36300931927124
-0.946234416700017,-5.5189973259314
5.99853347566067,1.61922656055847
-1.78703142378391,3.6712726211206
-0.917318653798711,-7.28957094195923
5.91687558915554,0.181808099712521
6.61915468003689,0.245053694214017
5.30008243348538,-1.06760318521103
8.99256776597439,-0.759828656349986
6.51748060014187,-1.10148467067322
5.06144355561672,1.94173465725341
-0.717377257085454,-5.14546407703003
-3.841047060228,-5.17143978122315
6.65121434953152,0.895268545116574
7.48890804078518,1.29655180927673
-1.58903874132694,2.48537336346069
-4.73907638762058,4.68158184048095
6.10899518754421,-0.551140590940326
5.11039613511502,2.0301433658258
5.38071082856594,2.33274351116577
5.04105161454617,-0.316119416986316
4.78143953111111,0.135974214042813
-6.03486181471409,-1.83019889834961
8.03847574021755,-1.7568986559256
6.05099891450344,-1.0987417245253
8.54416726853787,-1.67095865253052
-4.15356231901706,3.72676025387207
2.46666191842495,1.52278243061462
-4.57249714109958,3.6238945579187
-2.39978266928257,-4.02247966769776
0.272727775835384,2.29005776401916
-3.17776800367893,0.409430251087338
7.49237464692532,0.661413416828305
-4.12848879072727,1.37895999905029
4.04968999650418,2.54364143368164
0.0721802222365028,-5.83080543521485
8.04635690476834,0.631692633594662
8.06799863603054,-1.99434913638672
-3.09394885275425,-4.73955739978394
0.0899305078023559,-6.77944435123047
1.27707444455563,2.62674365993896
-1.67383826944889,1.04322956558624
-2.84800816748203,4.83586536404052
-5.96234489653171,0.292364404167325
6.24412416245877,-0.135217919383853
4.19315027024685,1.81796275135437
-2.49656892988743,5.22236143108764
-1.65869106028141,2.62757431026855
4.83944867875515,0.105676517452389
-3.99616695616306,4.55559526440063
3.53054498460232,0.674517497982175
-3.30956269476474,-3.88697756770691
-4.55764652464451,0.840014800991208
-0.402295362687718,-6.06917156222901
-0.762924682832372,-6.79246438983521
5.50433896806179,0.341855154003293
4.14250015046536,0.962222681011349
5.84885286118923,1.85218440052429
5.00060867097317,1.31021855827728
-6.47835279676975,-0.365916683708042
-0.561115038133275,3.65770278927246
3.20919727113186,1.37145982738891
-4.35261417601169,-4.60800398830017
1.29938720490872,2.23253904339233
0.0999843287104255,3.03237663265625
0.190339121484149,1.77107392307678
-0.749629032350194,-7.06502689364991
8.03036569383084,0.394188985790402
-6.22339464399875,0.840886936153561
-2.58686162207187,5.39642892834106
-1.51939226362766,3.49869523998657
-0.397620480991017,-7.30409397128662
-2.33444215033115,0.719880328144223
-2.36106182310642,-3.94873179439148
0.0119911427432186,-7.04650177005371
-5.64119554731907,-0.520620837245792
-2.50200272772373,4.8368114089624
4.38229774262844,0.522112474407345
-1.42415453169407,3.24294100757995
-0.654022288060796,-4.93334688190064
8.61922239091336,-2.35402192119202
-4.37557197783054,3.47242294308105
6.4226944329971,1.89998732563415
-1.9485225794083,-6.6385680580481
6.07472156312405,-0.311416282687991
-3.39954949591221,-4.539940967594
-1.13752008650364,-4.75081647876343
-1.66887856695713,-5.40524734500489
-3.90849710676731,4.26168857571045
-6.21698166105808,0.110413715805203
3.9991366746658,0.218096778358609
5.78593705918728,-0.519977971349567
5.2303149583572,-0.663673486464381
-3.46966625425876,4.34096847530761
-3.13718343946994,4.88074670788208
5.1906421067947,1.64036999699035
4.57301400926052,2.66981755253235
-1.07276214335025,-5.77905143741211
-5.27760578367771,-1.58136404994568
-4.0250504133469,0.498563513721615
9.21401857163845,-0.803500070606082
5.84241699006497,1.41868911739746
1.95246945645748,1.57860146519104
4.95732854630886,2.14865575786987
4.65609668519436,0.878316984142453
6.07642291810452,0.040190682377011
-1.25550366613926,3.28105054851928
-6.07135130140842,0.380737647976071
6.3572852494949,1.46179591175476
4.70321248795925,1.33032093998352
-1.27348233435215,-6.76440729144654
-5.55477310392917,1.3656450366632
-4.55997301313938,0.794947967495114
5.20566962983547,-1.21694041732392
-0.792404126859319,-3.90775789264283
-3.06652499411167,1.10445009228149
-1.74113441679538,2.94229851719299
5.30403779771267,1.78642164226928
4.50711463715969,0.0769151305810515
6.20324825074612,-1.334399058853
-3.85990048620762,-4.91183294299683
0.12272553470074,-6.87249530795655
5.77156757142483,1.71272955891052
-1.59130645964206,3.34270606991211
5.89544938828884,-1.53090704921326
-0.662255060411107,2.67007647510925
-6.4068281767136,-0.781463279758304
-2.57860828611911,5.25015674587646
-5.62609983656467,1.50595580097595
-2.04063965056003,4.36238609310547
-1.07963777754368,-3.77286256793579
5.34103559281765,-0.500755384002536
-4.32091261122287,3.19195352550903
8.91227124955593,-2.23493279460511
1.14751957681118,1.28482411858001
-1.55947293016971,-5.61832107547364
7.3744127633804,1.14923618790069
7.0477239969009,-1.81182147506317
-6.36536480162204,-1.54675538781723
9.05989717271267,-2.28891266826233
-0.708401870465886,-4.45803607944092
2.2622461202377,1.07721422668853
8.22283529069363,-2.14544035438141
-0.793663513398778,-5.87429203036866
5.6622578981155,1.86362563129821
0.072554286085952,3.38394390102783
-0.59755958292545,-6.46299184802613
9.1383321168655,-1.70209504607758
4.20996783997952,2.28852067943969
7.37789272096096,-1.93251170161805
-5.12855173323215,0.610514984096676
-3.0427301046616,-5.20598138812622
-1.32525135252536,-7.47366107944092
7.38235210206448,-0.828313871656268
4.54417823579251,2.43663822170654
-0.413857918716084,-6.82817567828736
-2.69959808561863,1.11680661198059
2.05536555077969,1.47645150181213
-1.27967525694431,-6.62163843158326
-3.98865843985141,-5.14495481494507
-0.256619494891774,-7.34938014987549
-0.187372025585782,3.40487323757568
-4.21189523909153,4.88182579037109
5.92687486436306,-1.43577809575638
9.13035939958035,-0.446407347355693
8.9533488633865,-1.98777081016144
4.40772556092678,-1.00674821380219
7.43000816132962,0.548708662952572
6.72534917619168,-0.951889201436847
-3.46758915159763,-4.85714973453125
4.10051845338284,1.77505360599914
5.23121570374905,-0.388618453775257
-5.80637289259495,0.424890503849179
5.54029248979031,-0.559186607037395
-0.18438452158035,-4.75393642428955
-2.62142611715854,3.82380186077514
2.48928211953579,1.13202200886169
7.80049489762722,0.861443028415829
-1.27021874163212,3.55417476650634
-1.49703146193088,3.04633961674133
-1.12058879110874,-7.17522253039917
-3.85490251753391,1.59090124126831
-2.70457459662021,5.40663228985229
-5.3489291784531,-0.691484709639757
-0.692345452047002,-5.02457441333374
-5.54025770399631,-0.067178382907718
-1.72719134066166,-4.93795503619751
6.10917781617581,1.82770238872924
-0.792004120088231,4.22562442776123
-1.40939558718265,-7.27725948337159
-5.22372080061496,-0.656169373911529
7.86512874391018,0.840825424160153
-1.80819810602726,2.38004003521362
-3.89413644049228,2.05424080845276
2.56070398118435,1.44840608593383
-0.664360415673863,-4.08547152522644
-1.44654704306186,-6.40520538333496
-1.43497015211643,-6.17612995151123
4.89807485368191,-0.33981521371445
-3.8842394468552,0.82890044208923
5.30140374925076,1.15342162605682
-2.33605505201877,0.404440388645322
6.79647516038357,1.48206530567566
-6.33596206877292,-1.20131356957993
5.06772350099026,1.90418539997497
-0.0571031277245396,3.62630592342773
7.44844030167996,0.526478276218564
7.03828452851712,0.595381245578915
-4.16991687986912,-4.60280884746155
-2.24585295889438,-6.58745874408326
-0.606383633351933,-6.75571979526123
4.78587316300808,-0.0231165433271822
7.54985069062649,0.292925224270016
-1.02898014757694,3.23607932087341
-0.92454750511707,-4.6398252392157
-2.80716706488193,-4.02764595988831
5.77642987992703,-1.07435519937119
-1.40249587271274,-7.27851928714356
-4.75110269758762,1.34908329006591
6.21586917664944,-0.813917278681606
-4.12164140913547,1.46434675213257
-0.177135851717603,2.14781485554138
-4.49558187696995,1.18136631008545
4.18509124543606,0.597953662838132
4.90418695237576,-0.115746452842563
-2.87511731360019,-4.82689298633179
5.8215916040176,-1.21352745536408
7.37550138261257,-0.570001691017955
5.33912395265042,-0.720817360465139
-0.673268866277348,-3.69033588412842
8.59588788773953,-1.80966545585236
-0.0908252340918892,-6.24215616229615
-1.25193942759098,4.99165235515991
-2.99113060209812,1.32220052238861
5.28251813676296,2.27968894001403
-1.5341987726456,4.61731468197265
6.80443929459988,0.743357048000485
5.75993512895046,2.6350566005365
10.010937440657,-0.320362492833942
-1.72030402395786,-6.98572553638062
3.56366776254116,1.90627752300659
-4.32181669447483,-4.57614888194641
-3.17284179899753,4.82161127087036
5.43439697053372,0.741538391079098
-2.59684683058323,0.888649806942135
8.14438699510037,-2.02955092433533
-1.50828815672458,3.86077247616211
5.42536042954861,-1.19197763446411
6.67863057877957,0.0821937179223601
6.50491927888333,-1.46314610484681
6.19105886247097,0.226284966434628
-0.660931837297093,-6.97131313327393
-1.49090028975071,4.30732093807617
6.3500888231033,1.1245276784555
-0.743107151723515,-7.51583112720093
-0.992713880277287,2.8167165374414
2.08416055467068,1.58791123386779
3.53782986428677,0.873982057537228
-0.93392307732166,-5.80820001605591
6.29982112672268,-0.26233451012215
-4.51880670759739,3.43075357433715
-0.357278835511815,-6.30802644733033
-0.170890491939198,4.32206188198486
-4.5914304373032,1.78032313343444
-1.44491959784092,-6.60029996875367
-4.90042520735325,3.82057367321411
9.01595472123562,-1.40173675063691
-4.040181410051,1.58309875484863
7.09177182938992,1.39504538532653
-0.344310593343388,4.11394487377563
7.92481492783963,0.0203621840135161
7.68362640168606,0.961298570598752
-2.96711612913669,2.16925154682556
8.0944039705032,-1.85179270747742
-2.99619151327671,2.48464976307312
7.55484842088162,0.811474308933407
-5.5230276701218,0.550114259685666
0.737543511652339,3.09028445240417
-2.6138787386185,1.23176537510315
-2.76844502661289,-5.15700258258423
8.76759313371121,-0.570497184429973
-2.09566856596531,-5.55100406650147
-1.32378138277591,-5.53529323581299
6.72573636796414,0.575585827793271
7.02150892045437,1.5271464442865
-0.920514297223698,-7.39830364230713
-2.63300300810398,4.31668268200317
-5.96572614882053,0.438398585285336
5.84821723725735,1.66137515064636
-1.47722746107639,-4.69156373981079
5.34612392213284,-1.01349665168366
5.10529969956814,0.806885108913571
-0.254249912238728,1.64621435161987
0.449749249481547,0.879419789280087
-4.92406583998264,1.50492487903991
8.89480279710232,-0.756320803795665
-4.86960293028415,1.5992203807489
-3.85956550810398,-5.29634202960572
6.51034044053494,-0.98589818123421
0.409499365352977,-5.40576089862427
4.24033235337673,0.864158854450375
7.95188449647366,-2.14110340121827
-1.06154407236637,-4.45123137477478
-0.185856517887723,-6.46406854632935
-2.61101676199497,2.49566374775329
5.47961162354885,2.42638526913086
-1.33753396246494,3.51522098537841
-0.79229105684818,-6.87224544528565
8.37964223649441,0.0816003536836211
4.62287162568508,-0.958152666126102
5.7832033517593,-1.31349791530213
-1.68390239450992,2.82772718426147
5.60999654557644,-1.16321115139565
7.6068346383804,1.1216264819757
5.37375997331082,1.33614908214965
6.09944795396267,-0.828585817848056
4.627299058699,2.65215931888977
4.27499507691799,-0.354853733812183
-0.203283545113217,3.72557769771972
8.15283368852078,-1.93088389876923
-1.09759880278171,-4.55566920283875
-0.660948049760472,-5.20005287173828
-5.76758600447239,-2.06767584327301
4.01108859803616,1.56393133160034
-4.73656011793674,3.6234415626184
5.87564204957424,1.25029014107147
4.78956006791531,0.924111828769833
-3.33197499487461,-4.58746112826905
6.50221656587063,-0.0351242566450533
0.213925677799571,-5.45082868579468
-2.24687005255283,2.9185665702478
5.73072265412747,0.858480796779782
6.63772033479153,1.7933007335321
-2.31417013380588,3.41385160442749
-1.21519304487766,-6.40393461230835
4.17196105744778,-1.23432220462403
8.49963258531033,0.215636954273373
6.07699559953152,1.50694333073059
6.75786470200955,-0.698766158331841
5.04869340684353,1.23159991260925
0.223927486204494,-6.75523199084839
-5.95378233168186,0.665685400928647
4.96333621766506,1.9459205722467
-1.45177472803653,-4.99418272021851
6.92270873811184,0.62880609985748
-0.712746572232854,-5.95581640246949
-2.84601117346347,-4.84404481891236
5.9317252519363,0.829488620723874
6.10385440614163,1.03432749267975
3.15148805406033,0.557602033580929
5.45596574571072,-1.02659200075707
-0.030416464916479,-5.87958587649903
-1.62078489039005,-7.20506681445679
-5.94769502852024,1.54611931797424
6.26721023347317,2.04441963192382
5.23923276688992,0.167342350448758
-2.57030702803196,-4.62472881320557
-2.91246248457493,1.09302769657531
3.21520613458096,1.79435430523315
-4.57642675612034,2.02381716724792
7.8353855493301,-2.38080717567047
5.3871867540115,0.0955465292588774
6.96752809312283,0.25087492224136
10.3299023988479,-0.349013432298511
-0.48581169221462,-4.63663782123169
6.54110978867947,1.23773418423095
8.07140992906033,0.319075450863034
-4.33080698225559,-4.57338298801026
6.51829313065945,1.49384127613464
3.66074799325405,2.05885635372558
-4.23047901365818,-4.85356630328736
6.35326980378567,1.16471026894012
-4.89531208250583,4.03454338070312
6.02071546342312,-0.523574664626926
9.05912660386502,-1.09036622885308
-0.899770450330388,-5.00347484592041
7.46735881593167,0.425191149677426
-4.31365991804661,-4.48748101237854
7.92431997086941,0.0913745021478239
-4.44938064787449,0.926727995838315
-4.01116491530002,-4.20774759296021
-1.03539110395969,-3.63500584605774
4.76289581086575,0.422649130787045
4.4324281099075,2.24083362575927
4.0744917276138,0.0216325974122588
-5.84763456556858,-2.24938298705658
6.16483806397854,1.67282019611755
5.5315263154739,-0.677608080577761
-4.21072603437961,-3.95736040118775
4.29264520432888,2.20322857853332
-2.55174018118442,0.841880426372677
9.50900529649197,-0.403067752157062
-1.359890353418,-4.82889665607056
3.54097818162381,1.21649991032043
-0.711189043260228,-7.12995447162232
-4.20121885511936,0.903192863430173
-1.25321115229191,-6.87156166080078
5.93046878602444,-0.0465197706564363
3.90090464379727,2.00778637882629
4.37439750459133,2.26681958195129
-3.44827557776035,1.44628177639404
5.90056251313626,2.11565505024353
4.42756913926541,-0.101509406600803
-1.59149326059879,-6.64070810321411
6.98062251832424,-1.22551305535874
-2.28614355299534,2.11848364826599
-1.5302732107407,-6.44188846591553
-0.948157798982274,-6.48853267673096
-4.45030046675266,4.82327686306396
4.24668811585842,2.48348675724426
-3.7026250478989,1.05897782799163
0.129276681208003,-6.49128879550537
3.11918901231228,0.849914536441952
-3.45442248556675,4.96255908962646
5.89409087922512,2.30814562794128
6.04992793824612,0.184228942360074
4.69288228776394,0.0551669454232756
-0.846933912969243,-4.72303403857788
-1.39478875372471,-3.94568504336914
-1.45447255346836,1.08941505905548
4.99563573625027,-0.301459505592197
-1.85547245714725,-6.89486230853638
3.48109744813382,1.76301489826599
4.90528558518826,1.21784912105957
7.35255597855984,1.25753401276031
-5.1862356779343,1.47692547794738
-4.65905309889377,2.91159974094787
-3.75108672354282,-4.62791098598084
-2.04260541174472,1.10589753147522
4.83863567140042,0.925038084949643
7.07229827668606,-0.357430800233692
-2.78552890989841,1.23636470791259
8.75849412705838,-0.562648318146079
-0.719531011319768,-6.29164804462036
0.746616530680049,2.82604681011596
6.63073991563259,-0.0578528190000948
7.53240894105374,-0.0177992725714143
5.95180200364529,-0.967051103149265
6.84039472367703,1.1740175342218
8.74374650742947,-0.295261307988971
8.93964933183132,-1.88083518985352
9.13246320512234,-0.483533501063197
-6.21734691832126,-0.28444845918259
8.39007447984158,-1.6167819047316
-0.321830939984929,-4.3755008125647
8.2804448487991,-0.288846119676441
7.6537563684219,-1.85746826175293
6.39650939729153,0.976191863979489
6.13473771836697,-1.26147992852768
3.7411918523544,1.61426173206726
-5.90103508207859,-2.20658780578217
-1.72128058645786,-5.41467727664551
-2.95296932432712,4.10938535686889
-1.16921187613071,-3.80587710383972
-0.634100150800359,-6.88768447879395
-3.45515967581333,3.44407402035156
4.47644208695828,2.41173850056091
6.571879136824,2.12194548603454
-0.740124416089665,2.74992643352905
-4.21499944899143,0.963845953907162
7.0589830758804,0.204968378509671
7.50903199937283,0.248384640182645
-1.24552870962681,4.60071454998413
-1.0689420816666,-4.16137279513916
7.06835578706204,0.962290272678525
-5.35929275724949,1.26255594250122
-0.8057305333382,-7.19106067660889
7.22804998185574,0.975869879688412
-3.19912959311069,-4.40416301730713
4.16944001939236,-0.569103247855514
-1.0137251732117,3.0719073867456
-0.53483552906574,-6.37776054385743
6.17053102281033,2.03864680286804
0.114996466302264,-5.15542615893921
-1.20446218226017,-4.55001510623535
-1.6766537544495,-3.86054386142334
-1.45417679522098,-3.90194190982422
5.24442647721707,-0.423258944784015
-0.529376280046117,1.66049490925232
-2.07877255652012,-7.16374124530396
-1.30736304495395,-7.49111474994263
6.06011747147976,-1.37832714561066
8.20694898393093,0.162215278114468
5.81149219300686,2.11992679592529
5.33894799973904,2.23361335750976
-6.21223236296238,0.868000493015439
-6.32739950392307,-0.867113038335651
4.42293046739041,-0.316109910045474
-1.03827656481327,-7.51702035907349
8.15283082749783,-1.95556439403138
8.07493470933377,-0.837398722205966
0.0806500869625694,-7.07474912646851
-2.77699924681247,1.02248083111206
5.33960269715725,1.17046509739319
6.19459985520779,2.15240703579345
6.03185628678738,0.238001272644192
-1.45648504469455,-7.24480070117554
5.12303899552761,1.86775194164673
6.18381522920071,-1.58915384057602
-1.52577210638584,3.55887161251465
8.14299939897,-0.816657617126315
-2.50737596724094,5.06924854275146
-2.40900183889927,4.33674131390014
0.557358908914912,3.35187040325561
-2.4090926763779,-5.4893170738562
5.22385524537503,1.54169283863464
-3.91042376730503,1.41549645420471
0.403678643965114,2.64110218044677
0.391459542774547,1.17541693207184
7.96202873017727,-1.5188438439711
6.6716253640884,-1.4999977493628
-3.34609628889621,-4.49890030864319
-1.0635105488068,-4.78948749545655
-3.15533210012973,4.75699268337646
-6.54400469038547,-0.989843859706729
-3.6248171446091,-4.21338833812317
-0.794415425992619,-7.38397659305176
-3.84359217855991,1.47428332325378
4.31832622315823,-0.605955670957178
6.54921077516018,0.875065669979245
-0.555734586454045,-6.96729148868164
3.35521553780972,1.62884436603943
8.21198152329861,-2.32817722800812
-2.88530398581089,-4.05475415233216
4.64071821000515,0.531963810886532
-4.88816429350437,0.396355257000119
-5.41044641707004,0.565564498867184
-5.06270481321872,0.193268284763486
-3.85276390287937,1.42326198574463
6.67355464723049,-0.737116597030967
-4.83936573240818,3.40440879818359
6.58309005525051,1.75017677303711
6.32243083741604,1.64299498554626
7.15171788957058,-0.99562610629639
-3.6377418157822,4.09032474514404
-3.95721436712803,-4.80723012927613
-0.0471892771488541,-5.81583942416748
5.10328840043484,1.91588507648864
-3.14299298498691,-4.21506251338562
8.60583375718533,-1.14146901610932
-6.36221672270359,-1.60344995502076
-4.66912676069797,3.65292821880737
-1.02688695166172,3.62217555996338
5.63781141068875,2.31727157589355
7.72040962006985,0.706313476528317
4.56166671540676,-0.995515599284976
-1.25717426512302,-5.0468727493628
-0.160060804820668,-5.84310688022217
4.0084459665054,1.79903207775512
5.95948575761257,1.82376156803528
6.11121248032986,1.83908997532287
-3.61194754812778,3.00424324032226
-3.81966782782139,2.93475543018737
7.2317216279739,0.133618340458066
8.67866395738064,0.168679878677518
-2.6077706930405,1.54118190761963
-0.987656724191319,-4.14965857509217
5.49011157777249,1.86700116154113
-0.177597325778615,-4.10221089366516
3.92851947572171,1.85552655216613
6.26248286988674,-1.30153490546784
6.87638877656399,0.46680544372955
6.43795226838528,1.26595161911407
-4.39456011030735,-3.3801394844397
6.6239278199905,0.330968365635068
-3.35656000349582,1.27418063637176
5.85573171403347,-0.370651617084354
-3.31463743422092,-4.30177415851197
-3.53801871511997,0.450654849971921
7.37866758134304,0.538854823078305
5.62634919907986,-0.56459271106562
8.3661153199905,-1.25775326732239
-1.12619591925205,-6.80998052600464
6.25139974381863,0.0627536630288664
5.8878667237991,-0.818900092874378
-5.36006809446872,1.21466480251709
-1.29979456636966,-4.01914419177613
8.92176126267849,-1.74420846942505
4.3002087953323,-0.280421479974597
-1.85464335653843,0.79747794624725
-1.46146787378849,-6.4106422806128
-2.3247797605759,5.12295804973999
-3.25419045660556,4.82187829967895
-1.54424477789463,-5.2070905113562
-0.944567393994939,-3.59575976375183
-1.85702313158573,-6.40948928836426
4.52821086671292,2.3643501853601
-0.15954970989288,-5.72590698245606
-1.18259490702213,-4.05899633411011
3.0811769845718,1.92867170330444
-6.19563032362522,-0.117760136161655
-3.54724742147983,3.08531485554138
-1.45004512045444,-6.50158895495972
8.97124933030545,-0.545610218678325
